,T,P,FDR,HOLM
LIME1,-3.982384426105157,6.822730494408563e-05,0.00043925211170286094,0.8148387029472147
CCL11,-1.040202606667381,0.2982457807350566,0.43101286395095884,1.0
TEKT5,-0.5386009274035418,0.5901622475134298,0.7033392780363206,1.0
KCNJ11,2.84605422519444,0.004426465652274124,0.014975202534542131,1.0
C4orf47,-3.512243027565182,0.0004443414761992251,0.0021980755040254176,1.0
ANKHD1,0.36778686521162635,0.7130321636777512,0.8021685124283717,1.0
ANP32E,0.6482667374601288,0.5168124437500531,0.6404017157612669,1.0
ITPKA,-4.5796793840812615,4.656892372612249e-06,4.383431715312382e-05,0.058849148912700995
CPT1A,11.442236230287453,2.5717013365252386e-30,8.867978901413128e-28,3.625584544233281e-26
ADNP,-3.8302523356007687,0.0001280119188067693,0.0007578863099204792,1.0
ZBTB39,-1.7532176624465674,0.07956465237812939,0.1557796780670258,1.0
SRPK2,-0.5758854643653684,0.5646926011657748,0.6814291563060536,1.0
LY6G6D,1.8602917350783394,0.06284426225005646,0.1292352261369161,1.0
ZIM2,-7.003135223768259,2.5029703583728433e-12,8.981470793572401e-11,3.440332757583473e-08
ATP8B1,-1.4112514983733306,0.15817047016241348,0.26822767268276376,1.0
PEPD,4.968398389635395,6.750815873028833e-07,7.960219750865859e-06,0.00873555573969931
TNFRSF14,6.704865429837273,2.01592058594358e-11,6.277772080191703e-10,2.758787321863789e-07
AGAP1,-1.2070619669270797,0.22740828053282192,0.35307470570755944,1.0
SEZ6L2,-0.9007995986175764,0.367694881017511,0.5016964019010739,1.0
TMEM136,2.7305944087266463,0.006322022276979582,0.020210507437830122,1.0
RERE,-3.5617018108589305,0.00036845872686047,0.0018711456466786367,1.0
LAPTM4A,1.6830027444283133,0.09237456014320458,0.17574909585582377,1.0
HESX1,2.323169674600249,0.02017003918720626,0.05204672641517104,1.0
NOC3L,3.684925821545828,0.00022876925751744262,0.0012507114318567687,1.0
PMS2,0.2677138114334979,0.7889196177743016,0.8598323740435613,1.0
BUB3,-0.9236977573892471,0.35564370005544665,0.4893042654129919,1.0
SGSH,-1.8041613456254804,0.07120601708200873,0.14253301281402228,1.0
FOXD4,-0.4589304252844077,0.6462841292079512,0.7496853477799487,1.0
LILRB4,1.3798684711253186,0.16762714579529658,0.27984260264272215,1.0
NLK,0.039822022547880864,0.9682350187009393,0.9827630622725163,1.0
BASP1,0.8553174304897301,0.3923754404923032,0.5262193111060693,1.0
PRKAG2,4.921015733834052,8.609620804330078e-07,9.825873949665659e-06,0.011108132761746665
INPP5B,-0.46736553188895535,0.6402383785909636,0.7447498927529244,1.0
TMEM30B,5.876665191169728,4.186136578613346e-09,8.289019460565194e-08,5.6198883567884175e-05
FCGR2B,0.9526532760107107,0.34076577428589505,0.4749824033179517,1.0
ZBTB25,-2.8625654384343697,0.00420226474862004,0.014340241133475774,1.0
LYZL4,4.340748780781447,1.4199799633717726e-05,0.00011413119228055782,0.17579351946542546
CDC14A,3.0069512145165365,0.0026388210837596923,0.00981263873808378,1.0
LEPREL1,0.36523696593575977,0.7149345266430989,0.8036050514930937,1.0
RPL7,1.1893513330150134,0.23430144317337143,0.3609298330918284,1.0
SKAP2,2.9457800882919405,0.0032214134267238037,0.011588891355476116,1.0
ARFIP2,1.0132211776964544,0.31095452711281024,0.4441579212286231,1.0
L3MBTL3,-7.1611835066614775,7.998349419636148e-13,3.141129558189329e-11,1.1020925665316647e-08
PLB1,-2.2004524858589676,0.02777480749857927,0.06740134370321212,1.0
FAM166A,1.230615459870154,0.218466720306974,0.34279126668056786,1.0
F8A1,0.10176196351706454,0.9189456175836015,0.9497809153737083,1.0
CHGA,0.312872419848065,0.7543775921355234,0.8337547215143862,1.0
PSTPIP1,8.559402543366486,1.1345392596819026e-17,8.813250578781725e-16,1.5834764447380316e-13
SNCAIP,1.932376096418742,0.05331310219299105,0.11315727950825813,1.0
KLHL15,-2.9904812473475113,0.0027853823133089936,0.010252469446905116,1.0
TMUB2,-0.08574279690830242,0.9316708803660901,0.9579609386629659,1.0
TMEM184A,3.3160022084929857,0.0009131510718112748,0.004022365822498781,1.0
ZSWIM6,-0.16185352589919264,0.8714212011187372,0.917633914897714,1.0
SERPINB11,-0.6770852693956789,0.4983518545449156,0.6244525852659769,1.0
AFF4,0.3342865059584369,0.7381633720257226,0.8212917095852417,1.0
AZGP1,1.9482822096377537,0.05138120466093494,0.11013151478112464,1.0
ACTR3C,-3.1999984068609857,0.0013742834722189163,0.005646282537466475,1.0
DIAPH1,-5.466269645743513,4.5960502232553674e-08,7.109295192164594e-07,0.0006078276420255223
PYGM,0.7774713172414186,0.43688075050526665,0.5676518748868173,1.0
RRAS2,-1.369450058242884,0.17085863580520255,0.28425504742456503,1.0
DHX15,0.11789110353112903,0.9061539424435707,0.941747823936782,1.0
FAM92A1,1.633137788096292,0.10244002064799142,0.19069085081254805,1.0
EDN1,-1.2311303299070224,0.21827412346073172,0.3425798798276893,1.0
MTMR10,3.8485112327029314,0.00011883784883543815,0.0007107146814024638,1.0
CXorf36,2.2960006962394615,0.02167584156692698,0.055286496134442295,1.0
TIGD5,-1.0622004834662562,0.2881446804196608,0.4209764897977849,1.0
RPA2,-0.3727088588838292,0.709365142358115,0.7992044268382367,1.0
BOK,2.594743762727765,0.009466146165202445,0.028240636101209575,1.0
PPP1R3C,2.281073558742001,0.02254409447343745,0.0570584331660327,1.0
CHST12,-0.5823661130553955,0.5603201019149173,0.6777861763337472,1.0
CAPN12,-1.709479171625111,0.08736222662476444,0.16809025041112133,1.0
ZNF609,0.7812500146640725,0.4346554627331689,0.5656017827949255,1.0
CCDC90B,2.283792009559465,0.022383757500554678,0.05676440601665328,1.0
BBIP1,1.130208532044651,0.2583883654549185,0.3878843396476574,1.0
NICN1,-2.979018309187702,0.0028917349855873986,0.010577839385830437,1.0
ACTL6B,-1.958089997933248,0.05021945320096289,0.10808382240146344,1.0
CHRM1,-3.8526360956069245,0.00011685299010904511,0.0007006223808997794,1.0
ALX3,0.6206313898910825,0.5348421814674342,0.6558194936328348,1.0
MS4A6A,2.951773826924425,0.003159542645559315,0.011386595443007292,1.0
ZFHX3,3.781506613371293,0.00015588208018392198,0.0008988013253019123,1.0
MGST2,3.9367179334441986,8.26036037631477e-05,0.0005185833703389796,0.9819090379325367
RTBDN,0.7359215792008342,0.4617784239020555,0.5917360062654999,1.0
DLX5,-1.9713803646319137,0.048680385267158933,0.10538099631099265,1.0
TTC19,-0.2461284931370366,0.8055827670529389,0.8720105015385077,1.0
DCBLD2,-2.2963779278320686,0.021654281878442327,0.05526021439806127,1.0
ZCCHC12,-1.9004914487075708,0.0573686561210321,0.1200707713159366,1.0
SFSWAP,-1.589249240727457,0.1120041335235321,0.20464130779990913,1.0
BUD31,3.447080356203063,0.0005666800055385156,0.00271399793980472,1.0
FAM160A1,-1.242142275929634,0.21418407289084618,0.3375094095553704,1.0
HGS,3.90093049480354,9.582366231004582e-05,0.0005891728934624138,1.0
RNLS,-4.523523254250992,6.081863393411593e-06,5.540295403096205e-05,0.07655241453287172
ATP6V0D1,2.6625297424143914,0.007755571530440839,0.02395112937906784,1.0
ARMCX1,-0.8954197371357915,0.37056275376884384,0.5046249482550486,1.0
ACVR2A,-7.4341929641256534,1.0520829480972246e-13,4.662805241441555e-12,1.4539786342703645e-09
CCNB1,4.267082744626257,1.980457181533225e-05,0.00015200707726664895,0.24353681961314066
C3orf49,-1.1713483471475516,0.2414587853711886,0.3690933406398383,1.0
GSTM4,1.1575241026298648,0.24705829775863752,0.37509774631782833,1.0
MPP7,-0.7910689373160884,0.4289037644837528,0.560273623050106,1.0
ZNF610,0.732509473094005,0.4638576628401673,0.5935933777366297,1.0
STAMBPL1,-8.611495149289926,7.211379166392632e-18,5.893322465575667e-16,1.007141214378395e-13
YWHAQ,-0.03725737709206534,0.9702797900319952,0.9845931521154567,1.0
HTATIP2,2.6727470444794648,0.007523295652275546,0.023330632579923592,1.0
XPC,-0.502190973845782,0.6155331915521403,0.7241747742501589,1.0
SNCA,-1.7731305738122334,0.07620707285119419,0.150435017588688,1.0
GLDC,3.055053833458395,0.002250201282090384,0.008572715097330598,1.0
PROSC,0.3736484660245961,0.7086658706956401,0.7986542909441977,1.0
C17orf80,-1.7748494197771347,0.07592275379318193,0.15006233652006234,1.0
PPP1R12A,-0.3639343798717562,0.7159070110847545,0.8041227713288519,1.0
STAB1,3.271163020639762,0.0010710614965407663,0.004601235927709922,1.0
CLDN20,-1.870470224241767,0.061418548109471574,0.1267088039065678,1.0
EHD4,2.389101877153269,0.01688961816691311,0.045070861012423094,1.0
TUSC1,-2.688178720531018,0.007184293334465613,0.02247157946076877,1.0
TNIP3,3.3148554679671944,0.0009169051917071162,0.0040333558184054786,1.0
DPYSL4,-1.3597153726157485,0.17392001154440306,0.2877567142439755,1.0
SIM2,3.4404936078141684,0.0005806541525371589,0.0027668649843513153,1.0
RAB23,-2.1342250027064473,0.032824366970175614,0.076973113322996,1.0
SERPINB2,3.1951307072531763,0.0013976752585847922,0.005727632697354142,1.0
OXGR1,3.378305641118489,0.0007293396855671909,0.0033443934543669574,1.0
ZFAT,-0.12308220805567653,0.902042000060747,0.9390932354440957,1.0
LHX5,-0.9669629497402848,0.33356255563024284,0.4678015486063261,1.0
FCHSD2,-1.8741812669767894,0.06090544520782313,0.1258706598959514,1.0
USH1G,-0.47967538260303993,0.6314582351002849,0.7375707640323717,1.0
USP40,0.5700830208757933,0.5686213906300415,0.6843593445754257,1.0
IRAK4,3.2928471402683983,0.0009917837980055184,0.004311758713469256,1.0
RRS1,3.575535197942373,0.0003495121457024118,0.0017871257562172508,1.0
CDH20,1.1063776801464953,0.2685630820732189,0.39946815932153273,1.0
CCR1,1.3989681043596824,0.16182254796175022,0.2727151850710322,1.0
FTSJ3,0.9779824821941164,0.32808298822749515,0.4619957457729409,1.0
DCC,-1.1797465598100736,0.23810102979688552,0.3654947669195153,1.0
LRIG1,0.42412188748182295,0.6714769238674925,0.7700008718986624,1.0
COL4A3,1.3865617902105654,0.16557542638001665,0.2773584571280421,1.0
ALDH3B1,2.395089341691734,0.016616315919062936,0.04451799781385481,1.0
TINAG,-2.5228826467707077,0.01163972377193596,0.03341368826144784,1.0
DOK6,1.6797475099030803,0.09300645176675061,0.17659484489367716,1.0
BAG6,2.5375323564645376,0.01116370478144961,0.032263380662333314,1.0
PARP16,-4.754116904096447,1.9931568874702975e-06,2.068672478105517e-05,0.025466565551207992
TMBIM4,1.6948331019733802,0.09010708605530218,0.1722463470321609,1.0
MYD88,1.6238577840457689,0.1044061642048264,0.19357905784805884,1.0
UBQLN2,-4.836963133442092,1.3183786867770879e-06,1.4404356934817982e-05,0.016934574231651695
FAM200A,-1.4252647283508464,0.15408069184778,0.26283697168724823,1.0
MEMO1,0.6322281131430952,0.527237829536556,0.649310839197546,1.0
NR6A1,0.2341351881315501,0.8148800288566437,0.8791817741418225,1.0
NOV,-0.09120959981207129,0.9273260472040495,0.9549538642436834,1.0
ZNF652,0.4658248021843329,0.6413409104041272,0.7454363714109303,1.0
CHST11,2.3290268636068316,0.019857642613816666,0.051418928804787545,1.0
SLK,-1.1320649744029216,0.25760711894419,0.38708145898957996,1.0
UBTF,-2.1392115001980074,0.03241854322701425,0.07619839802884912,1.0
AP1S1,1.3540952903065582,0.1757059785791497,0.2901117092579496,1.0
PBX4,-8.09416924031891,5.765648179803293e-16,3.6068466356663254e-14,8.021746312560321e-12
TLN2,-1.7642569674684934,0.07768872546254915,0.1527868140934256,1.0
AMACR,2.2012235072749173,0.027720204928700396,0.06730349601270241,1.0
TCEA1,0.38013547541444054,0.7038448532892447,0.7949954889992285,1.0
LPAR6,2.4926445135225967,0.012679572089962428,0.035748397235123075,1.0
PPFIA1,-2.3361012102734584,0.019485967252447754,0.050632715496251854,1.0
ITPR1,0.2244235086651487,0.8224277799026535,0.8842386814251676,1.0
WDR76,-2.19754446883159,0.027981584213905664,0.06778677820702507,1.0
WDR83,2.883772640342326,0.003929423383070061,0.013606217925506864,1.0
C1orf168,1.5618721621743914,0.11831810764093069,0.21391066570683862,1.0
SLC35A4,4.837261012396481,1.316405155199466e-06,1.4404356934817982e-05,0.01691185702884754
DHRS12,-2.8178764445226063,0.004834240862358587,0.016127064018882895,1.0
IL1B,-3.3336807334180962,0.0008570497109101953,0.0038249528509029635,1.0
UPF2,-0.61593481932775,0.537937539733686,0.6586494898544473,1.0
MYOZ3,0.7710384843359489,0.4406841210100979,0.571333526166049,1.0
NCK1,0.4770697944197118,0.633312422799867,0.7390195625299446,1.0
CRABP2,-3.4153187411830457,0.0006370741445112165,0.002977505538875894,1.0
TNFSF13,-0.1910111908530745,0.8485168255506941,0.90164080267837,1.0
CLEC16A,-0.754422403206724,0.4505956233987035,0.5806691207374779,1.0
KCTD21,1.363067505426746,0.1728612366020128,0.28650787374903364,1.0
TM4SF5,0.0,1.0,1.0,1.0
CNTFR,0.8426993139914072,0.3993966309587049,0.5323531223243302,1.0
TPRA1,-2.1203625342107744,0.03397548372921196,0.07908336705162368,1.0
SPTBN2,1.1604314337863304,0.24587319490559312,0.37387626032231563,1.0
VWC2,0.9223346624629521,0.35635403900395823,0.4899478171193194,1.0
C16orf86,-2.4625867347291757,0.01379388051811838,0.038276326352337124,1.0
GPRC6A,-0.9406164974176361,0.3469014245263493,0.48054990593313013,1.0
LUC7L3,-5.1655407310546,2.3974481135413784e-07,3.1707316584890563e-06,0.0031334646843985815
GABRA3,4.465883983858931,7.973881458881783e-06,7.002157519606873e-05,0.09990476079832986
ARHGAP42,2.934392726736072,0.003342010533042327,0.011940698740498464,1.0
FTCD,-2.9929960904567157,0.002762532880160779,0.01018161883725576,1.0
SERTAD1,2.528219921609513,0.01146425153110077,0.03301050675085594,1.0
YEATS4,-2.3896274732719007,0.016865469962920838,0.04503191961015577,1.0
SPINK6,1.8529465836164893,0.06389001527846544,0.13075811175549282,1.0
ATG16L1,-2.042494005912083,0.041102553401903275,0.09215158579069276,1.0
PCSK7,-0.6158530768444631,0.5379914930860177,0.6586494898544473,1.0
RPA1,-0.3746327676945022,0.7079335998617234,0.7982108010882085,1.0
MPO,5.449811613170804,5.0423202452592043e-08,7.74873082907333e-07,0.0006665443132208142
PRELID1,2.3210081667803877,0.02028640308682598,0.05228019811183844,1.0
C3orf43,0.3106001860553925,0.756104585728279,0.8352716544011883,1.0
RPL36A,-1.5545897904195283,0.12004379685468947,0.21622871702530255,1.0
GHDC,0.24500411248982795,0.8064532470850574,0.8726187055937962,1.0
MGC16275,2.0459310445868604,0.04076315545041604,0.09152312334998239,1.0
ELN,-1.6048383233365653,0.10852938967632624,0.19953036557137846,1.0
ACSS2,2.5434929244410656,0.010975027974175138,0.03180261231787008,1.0
PINK1,5.2482943083938265,1.535139141058548e-07,2.1278232525770347e-06,0.002013949039154709
VPS72,1.5845145551970348,0.11307667205394514,0.20609488068823983,1.0
LAS1L,-3.4380966923408622,0.0005858184736043648,0.0027880200990204294,1.0
TSC2,1.4371866005643998,0.15066497931581616,0.25869583162096293,1.0
SNRNP200,0.918058952647901,0.35858800298072546,0.4922792357086859,1.0
TMEM40,-1.0408604307740474,0.2979403285329012,0.43079161022685186,1.0
PTPRK,4.84568577709886,1.2617508057785466e-06,1.391469024344547e-05,0.016222330109894774
FAM65C,2.5196141826542218,0.011748352913689931,0.033650367401488704,1.0
PBRM1,-1.0307666318112956,0.30265026958402264,0.4355970183629148,1.0
PPM1E,1.3017859570227297,0.1929895656514633,0.31157222738859275,1.0
LRWD1,0.2069245500351304,0.836068783276397,0.8937071455860205,1.0
NKAIN2,2.18861131443438,0.028625102756882213,0.06902638628292695,1.0
ABCB7,0.07824270478700736,0.9376349926103106,0.9620663714580806,1.0
LOC100133091,-1.0576421677015284,0.29021861040603836,0.4233502593809915,1.0
PREB,0.7674720440969123,0.4428009084199479,0.5734468483320714,1.0
LEMD2,-1.0313050165573132,0.3023978065953119,0.4354109572914268,1.0
VPS13D,5.642219366720598,1.678720199820496e-08,2.8943592908612407e-07,0.00022358874341409186
EIF5AL1,0.20063669923135766,0.8409826596933643,0.8971160031566028,1.0
VPS33B,1.3903061132911,0.16443594227799074,0.2759401011188407,1.0
SLC1A6,1.3002753505269162,0.19350661319681484,0.3121986188949638,1.0
GADD45A,0.9434687141668786,0.3454412105672138,0.47910633723670354,1.0
TSHR,-2.082098494828321,0.03733347400907197,0.08533882870497324,1.0
PPHLN1,-2.408929091759111,0.01599940616725937,0.04319259201693965,1.0
CDC25C,0.3883415415210398,0.6977632990791538,0.7907797613131123,1.0
H1FX,-3.293735599793795,0.0009886544832897884,0.004299476187250393,1.0
ARHGAP9,6.442536629192962,1.1749299542167254e-10,3.2006088039915346e-09,1.60025459764318e-06
BBS4,0.1173015392792431,0.9066211052849239,0.9419430535391885,1.0
COPS4,2.4142472849942425,0.015767756903275094,0.042714034699847345,1.0
LY6K,0.7746316129311963,0.43855737158511554,0.5693594232755155,1.0
AP3M2,0.0715076547716001,0.9429937325291137,0.9656004483592822,1.0
STRA13,1.4013203112491042,0.16111831005430743,0.27169497465980424,1.0
PRKCG,2.5649032474151676,0.01032045787334198,0.03022801603756141,1.0
PAM,-6.198500894970013,5.700348173864206e-10,1.340957112846791e-08,7.717131357777361e-06
TPD52L2,2.8422475708191124,0.004479669021622274,0.01511988239181425,1.0
PARP9,2.5629866066500373,0.010377605167183097,0.03037023014978982,1.0
C10orf10,3.477422672556166,0.000506259056120334,0.0024663992196517163,1.0
YPEL4,-6.333877119456708,2.390759449964959e-10,6.046611288659139e-09,3.2466513330524145e-06
TAS2R50,-2.0972468589422433,0.035971728368564666,0.08272093293343645,1.0
CCDC125,2.274923833521609,0.02291049933427326,0.05777892250944619,1.0
SEC16A,-4.203386076777724,2.6295152286083386e-05,0.00019453734328657608,0.32153712215422764
CISH,0.08005025716146655,0.9361972847522239,0.9609377967058909,1.0
G3BP1,-1.3855862742926812,0.16587327177706734,0.2777257598749619,1.0
NACAD,4.170021353611487,3.045710998509355e-05,0.0002199196225583517,0.3709980567284245
SIAE,6.021739625318059,1.725523209001709e-09,3.662980049379304e-08,2.3247974194880025e-05
NCKAP5,2.821653391590023,0.004777678318854045,0.01595719727662615,1.0
NXNL2,-0.764364329180811,0.44465015971012334,0.5751016485493493,1.0
PGAP1,-0.3357282236668735,0.737075820504153,0.8204044993141013,1.0
SEC61G,1.828879761943986,0.06741762264925906,0.1364797401882557,1.0
CNDP2,0.8791326408485713,0.37932936155085717,0.5129563379824026,1.0
ANKRD7,0.03588932515755794,0.9713706076755912,0.9855919083764539,1.0
XIRP1,-0.7987642845511063,0.42442710364091685,0.5560183831796963,1.0
PRKAB1,1.609121999958097,0.10758966758803591,0.19820083791609264,1.0
SLC33A1,0.0569555317561187,0.9545806181215671,0.97390819844694,1.0
STAC2,5.199498324806131,1.9982712822816023e-07,2.6855094476138113e-06,0.002615137627121933
CD9,0.9665429986333638,0.3337725417186268,0.46799744615508315,1.0
SSR4,1.5020728430628716,0.13307829750064054,0.2346546482993335,1.0
C6orf222,0.07389078070047622,0.9410972917310513,0.9644968111992462,1.0
MAPK3,0.8028833904464903,0.4220421370683294,0.5543240974189596,1.0
BBS9,2.1101691396141615,0.03484378966187732,0.08062544979371875,1.0
ASCL2,-0.5963796789166858,0.5509216127199792,0.6695233931994463,1.0
LCMT2,0.5010878361743174,0.6163093070837302,0.7248466004117609,1.0
RPL24,-0.7656524843278781,0.4438831066001946,0.5745851823030169,1.0
NUDCD1,-2.477486869504708,0.01323112771006873,0.036943634253096776,1.0
KLF8,-0.7385869526230778,0.4601578493394227,0.5904085374317777,1.0
KDELC1,-0.6623240295131321,0.5077635799940909,0.6328245322599134,1.0
GLS,0.3614301960705819,0.7177778782591506,0.805456277706792,1.0
TMEM72,-1.317175501493029,0.18777980372810066,0.30501622416718527,1.0
FMNL1,3.0179344704608315,0.0025450393126762727,0.009526546413189608,1.0
